atlas_year,quad_prefix,quad_suffix,sr,percent_conf,night_survey,complete,effort_hr,travel_hr,effort_mi
1999,4608928,CE,13,30,,,6.5,5.25,270
1999,4408865,CE,12,100,,,18.5,0,840
1999,4508985,CE,63,57,,,19.3,4.2,187.6
1999,4608926,CE,14,28,,,4.5,3,141
1999,4608927,CE,34,35,,,11.25,5.2,312
1999,4608916,CE,29,58,,,9.6,4,204
1998,4608916,CE,2,50,,,,,
1999,4608918,CE,18,38,,,11,7.5,0
1999,4508973,CE,60,65,Y,,19.25,4,165
1999,4508986,CE,61,60,Y,,19.5,4,184
1999,4608917,CE,28,67,N,,7.5,1.5,74
1999,4508976,CE,43,41,Y,,13.6,6.65,326
1999,4508972,CW,10,70,N,,2.25,1,53
1999,4508983,CE,19,63,Y,,,,
1999,4508967,CE,27,74,,,6,1.6,78
1999,4508975,CE,43,39,,,10.5,3,152
1999,4508977,CE,37,43,,,13.5,3.45,228
1999,4608915,CE,6,16,Y,,2.5,3,148
1999,4608914,CE,9,11,Y,,11,4.8,256
1999,4508987,CE,18,100,N,,8,0,0
1999,4508987,CE,60,25,N,N,6,3,56
1999,4508972,NE,14,57,,Y,4,2.5,35
1999,4508972,CW,22,72,,,7.5,5.5,140
1999,4508961,CE,13,69,,Y,4,2,88
1999,4508952,CE,73,65,,,19,7,280
1999,4508962,CE,13,53,,Y,5.5,3,90
1999,4508951,CE,66,57,,,13,4.5,180
1999,4508981,SW,74,64,,,15.5,3,68
1999,4608911,CE,11,100,N,Y,,,
1999,4608913,CE,8,25,Y,Y,12,1.75,5
1999,4608917,CE,13,23,N,N,5,3,70
1999,4608916,CE,24,41,N,N,5,2.67,44
1999,4508965,CE,21,76,N,Y,125,25,85
1999,4608925,CE,23,52,N,Y,16,2,60
1999,4508954,CE,37,8,Y,Y,7.5,2.833,80
1999,4508964,CE,20,20,N,N,8,8,0
1999,4508973,CE,36,52,,,4,2,70
1999,4508985,CE,43,30,,,,,
1999,4508982,CE,11,9,Y,,13,3,91
1999,4508988,CE,41,4,N,N,8,5,160
1999,4508988,CE,78,50,Y,Y,0,0,0
1999,4508968,CE,22,100,Y,Y,,,
1999,4508968,CE,15,93,,,6,6,0
1999,4508973,CE,50,14,N,,16.5,2,80
1999,4508954,NE,52,17,Y,N,11,0,0
1999,4608926,SW,54,18,,,18,0,0
1999,4608916,SE,26,7,,,1,0,0
1999,4508971,CE,1,100,,,,,
1999,4508973,SE,2,0,,,,,
1999,4508973,CE,9,0,N,N,4,3,120
1997,4508973,CE,34,14,N,N,10,7.5,270
1999,4508982,CW,1,100,,,,,
1999,4508964,SE,1,100,,,,,
1999,,,6,100,,,,,
1999,4408716,CW,1,100,,,,,
1999,4409114,CE,66,72,Y,Y,27,6,325
1999,4409166,CE,102,81,Y,Y,32,0,945
1999,4409122,CE,87,73,Y,Y,24,6.7,435
1999,4409126,CE,84,78,Y,Y,30,7.199999999999999,400
1999,4409148,CE,68,72,Y,Y,24,6,325
1999,4409241,NE,83,68,Y,Y,29,9.6,520
1999,4409241,SE,78,75,Y,Y,28,0,0
1999,4409241,NW,99,66,Y,Y,30,7.699999999999999,438
1999,4409114,SW,81,28,N,N,6,1,60
1999,4309034,CE,60,50,Y,Y,16.5,6,244
1999,4408745,CE,26,42,N,,6,2,48
1997,4408831,CE,13,46,,,4,4,26
1999,4408831,CE,6,83,N,Y,5,5,40
1999,4408737,CE,14,21,Y,Y,0,0,0
1999,4308788,CE,38,28,N,Y,15,7,280
1999,4408718,NW,55,21,N,,10,0,0
1999,4408725,SE,65,27,N,,35,0,0
1999,4408736,CE,63,20,N,,10,0,0
1999,4408735,SE,41,21,N,,10,0,0
1999,4408726,SE,6,100,N,,9,0,0
1999,4408726,CE,17,52,N,,20,0,48
1999,4408718,NW,21,47,N,N,,,
1999,4608924,CE,5,80,N,Y,40,0,34
1999,4409147,CE,102,71,,,29,1.3,65
1998,,,15,100,,,,,
1995,,,2,100,,,,,
1999,4308945,CW,8,62,,,,,
1999,4208985,CE,8,62,,,6.75,8.75,95
1999,4208865,CE,9,66,,,,,
1995,,,1,100,,,,,
1996,,,1,100,,,,,
1998,4308958,CE,1,100,,,,,
1999,4308958,CE,52,82,N,Y,21,6,305
1999,,,4,100,,,,,
1999,4308841,CE,61,34,,N,18,0,0
1998,4308841,CE,59,30,,N,20.5,0,0
1999,4308882,CW,30,16,N,Y,8.5,0,12
1999,4308883,CE,19,15,N,Y,18,0,42
1999,4408812,SE,21,0,N,N,1.5,3,160
1999,4408812,CE,23,0,N,N,1.5,3,160
1999,4408812,SW,25,0,N,N,1.5,3,160
1999,4408825,CE,24,66,Y,Y,10.75,0,44
1999,4408835,CE,24,66,N,Y,15.25,2.5,162
1999,4408826,CE,11,72,N,Y,6.75,1.5,49.5
1999,4408836,CE,63,73,N,Y,47,8.25,514
1999,4508973,CE,41,41,,,21,3.5,150
1999,4308924,SE,15,53,N,N,,,
1998,4308924,SE,54,37,N,N,,,
1999,4409285,CE,15,20,Y,Y,37,37,200
1999,4408857,CE,65,60,Y,Y,13,0,183.6
1999,,,1,100,,,,,
1999,4208976,CW,1,100,,,,,
1999,4208864,CE,50,62,N,N,23,0,566
1999,4208874,CE,67,68,N,N,40,0,1050
1998,,,2,100,,,,,
1999,4208874,CW,8,37,,,,,
1999,4208852,CE,63,38,N,N,17.5,17.5,188
1999,4208853,CE,49,44,N,N,9,0,309
1998,4308828,SE,6,50,,,,,
1999,4308818,SW,25,16,N,N,3.25,0.5,8
1999,4208885,NW,22,9,N,N,4.25,1,0
1999,4308818,CW,2,50,N,N,20.5,2.5,100
1999,4308827,CE,52,55,N,Y,11,1.5,240
1999,4308826,CE,47,19,N,,37.5,16,418
1999,4308943,CE,1,0,,,,,
1999,4308943,CE,16,25,Y,N,6.5,6,202
1999,4308828,SE,1,100,,,,,
1995,,,8,0,,,0,0,0
1999,4308812,CE,7,100,,,,,
1999,4308823,NE,3,66,,,,,
1999,4308816,CE,1,100,,,,,
1999,4208886,NW,1,100,,,,,
1999,4208888,CW,1,100,,,,,
1999,,,3,100,,,,,
1999,,,4,100,,,,,
1999,,,6,83,,,,,
1999,,,5,60,,,,,
1999,4308818,NW,1,100,,,,,
1999,4208884,NW,9,44,,,,,
1999,,,8,100,,,,,
1999,,,2,100,,,,,
1999,4609157,CE,15,86,Y,,3,0.25,30
1999,4609167,CE,67,34,Y,Y,27.5,8,256
1999,4609241,CE,10,80,N,,4,1.5,96
1999,4609137,CW,5,60,N,,8.5,3,90
1999,4609253,CE,45,57,N,Y,5,4.5,126
1999,4609243,CE,19,78,N,,6,166,3.5
1999,4609136,CE,4,75,N,,8.25,2,80
1999,4609261,CE,49,44,,,0,0,0
1998,4609156,CE,14,28,,N,13,13,115
1999,4609156,CE,91,74,N,Y,41,6,497
1999,4609146,CE,102,73,N,Y,42,5,523
1999,4609145,CE,75,74,N,Y,43,8,587
1999,4609222,CE,93,75,N,Y,40,6,499
1999,4609166,CE,106,83,N,Y,39,6,549
1999,4308728,NW,25,24,,,13,0,0
1999,4409046,CW,49,14,,,18,0,0
1999,,,1,100,,,,,
1999,4509267,NW,35,2,,N,4,1.5,55
1999,4609147,CE,91,73,N,Y,45,5,573
1997,4609156,CE,42,2,N,N,16,5.1,0
1997,4609156,SE,60,6,,N,,,
1999,,,6,83,,,,,
1999,,,5,100,,,,,
1999,4609262,CE,1,100,,,3.5,0,0
1999,4408937,CE,5,20,,,,,
1998,4408937,CE,4,50,,,,,
1999,4308927,NE,3,100,,,2,0,0
1999,4509126,CE,70,52,N,,,,
1999,4409281,CE,69,69,N,Y,14.5,5.25,254
1999,4509211,CE,69,78,N,Y,12.5,7,325
1999,4409271,CE,68,66,N,Y,15,7,304
1999,4509118,CE,67,62,N,Y,12.5,6.75,334
1999,4409176,CE,27,33,,N,9,2,120
1999,4409184,CE,56,57,,Y,,,
1999,4409165,CE,68,58,N,Y,,,
1999,4509128,CE,70,54,,Y,,,
1999,4509221,CE,72,54,N,Y,,,
1999,4509127,CE,64,53,,Y,,,
1999,4409078,NW,14,42,N,N,200,0,0
1999,4409165,CW,52,51,Y,Y,0,0,0
1999,4409183,NW,45,15,,N,,,
1999,,,3,100,,,,,
1999,,,2,100,,,,,
1999,4409171,SW,1,100,,,1,0,0
1999,4208857,CE,4,0,,,1,0.5,30
1998,4208857,CE,7,14,,,3.5,1,64
1999,4208857,NE,34,26,,,6,0.5,34
1998,4208857,NE,7,71,,,3.5,1.5,90
1999,4208855,CE,20,40,,,0,0,0
1999,4208855,CE,89,16,,,17,0,0
1999,4208855,CE,24,20,,,13.5,2.25,87
1999,4208855,SE,32,43,,Y,,,
1999,4208964,CE,49,0,N,Y,12,1.5,90
1999,4208964,SE,48,0,N,Y,6,1.5,90
1999,4208953,SW,55,27,Y,Y,18,5.4,282
1999,4208953,CE,66,40,Y,Y,25,8.5,470
1999,4208953,SE,67,25,Y,Y,17,7,354
1999,4509133,CE,86,47,Y,Y,32,5.7,220
1999,4509134,CE,85,45,Y,Y,32.5,9.700000000000001,386
1999,4509154,CE,77,51,Y,Y,32.5,10.4,414
1999,4509144,NW,69,52,Y,Y,24,6.5,256
1999,4509132,CE,87,51,Y,Y,22,4.5,178
1999,4509144,CE,77,51,Y,Y,26.5,6,241
1999,4509047,CE,78,53,Y,Y,25,6.4,252
1999,4509048,CE,79,55,Y,Y,24,6.9,271
1999,4509057,CE,83,51,Y,Y,27,8.3,329
1999,4509058,CE,87,51,Y,Y,31,7.7,304
1999,4509143,CE,79,51,Y,Y,29.5,7.2,289
1999,4509152,CE,86,52,Y,Y,29.5,3.9,157
1999,4509162,CE,72,40,N,Y,41,5.25,285
1999,4509141,CE,57,54,N,Y,31,0,251
1999,4509081,CE,61,39,Y,Y,24,33,310
1999,4509142,CE,24,83,Y,Y,,,
1999,4509071,CE,2,50,N,Y,3,1.5,58
1999,4509083,CE,2,0,N,Y,4,1,35
1999,4509083,CE,62,51,Y,Y,38.08,15.84,422
1999,4509082,CE,74,55,Y,Y,35.75,24.92,886
1999,4509072,CE,70,48,Y,Y,58.25,20,912
1999,4509072,NE,71,49,Y,Y,52.57,14.5,686
1999,4509061,CE,62,46,Y,Y,69.25,27.17,1428
1999,4509071,CE,49,51,Y,Y,40.34,31.33,954
1999,4609113,CE,3,66,N,Y,0.75,0,0
1999,4609112,CE,30,10,N,Y,16,3,90
1999,4508955,CE,21,14,,,3.5,0.75,15
1999,4508955,CE,52,17,N,N,8.75,3.75,77
1999,4508974,CE,67,17,Y,,14,1.2,48
1999,4509084,CE,74,56,N,Y,12.25,4,196
1999,4509184,CE,73,53,N,Y,43,0,718
1999,4509174,CE,55,47,N,Y,44,0,920
1999,4509183,CE,47,42,N,Y,34,0,708
1999,4509062,CE,29,55,Y,Y,21,0,654
1999,4509073,CE,38,44,Y,Y,43,0,742
1999,4509153,CE,51,58,N,Y,29,9.75,487
1999,4509065,CE,103,59,N,Y,17.25,2.25,105
1999,4509066,CE,84,51,N,Y,27.25,10,450
1999,4509081,CE,29,82,N,Y,5.25,3.75,160
1999,4509142,CE,28,39,N,Y,4.5,2.5,98
1999,4509047,CE,46,52,N,Y,6.25,2.25,92
1999,4509085,CE,67,58,Y,Y,9,1.25,45
1999,4609114,CE,26,42,N,Y,3.5,4.5,225
1999,4509074,CE,31,45,N,Y,4.25,2,107
1999,4609112,CE,54,66,Y,Y,10,8,375
1999,,,7,100,,,,,
1999,,,9,100,,,,,
1999,,,9,100,,,,,
1999,,,9,100,,,,,
1999,,,9,100,,,,,
1999,,,9,100,,,,,
1999,,,9,100,,,,,
1999,4608924,CE,41,90,Y,,966,23,552
1999,4308813,NE,113,31,Y,N,450,76,3800
1998,4308983,NW,64,64,,,13,2.5,148
1999,4308973,CE,18,66,Y,Y,4,3.5,91
1999,4509063,CE,48,62,N,Y,5.5,1.75,80
1999,4308876,NW,82,47,Y,,450,0.25,150
1999,4408914,NW,58,77,Y,Y,24,6,314
1999,4408923,CE,59,83,Y,Y,32,6,462
1999,4408912,CE,82,76,Y,Y,34.5,8,463
1999,4408913,CE,93,83,Y,Y,35.5,11.5,592
1999,4408914,CE,60,68,Y,Y,23.5,9,442
1999,4308973,SE,79,83,N,Y,10.5,2.5,155
1999,4408915,CE,42,73,Y,Y,23,4.5,323
1999,4308983,CE,16,43,Y,Y,3.5,0,0
1999,4308983,NW,50,68,Y,Y,16,4.5,310
1999,4408828,CE,50,82,Y,Y,25,10.5,436
1999,4308975,CE,11,54,Y,Y,11,3.5,200.5
1999,4308738,CE,68,25,N,,0,0,0
1999,4308738,SW,1,100,,,,,
1996,4308738,SW,1,100,,,,,
1999,4308811,CE,1,100,,,1,0,0
1999,4308811,CE,1,100,,,1.5,0,0
1999,4408911,CE,52,65,Y,Y,15,8,328
1999,4408818,CE,45,75,,,18.5,8.25,459
1999,4408921,CE,53,73,Y,Y,16.5,8.5,395
1999,4408868,NE,1,100,,,,,
1999,4308983,SE,20,65,Y,Y,5,1.75,122
1999,4308984,CE,6,50,Y,Y,5,3,98
1999,4208976,SE,19,10,N,,9,20,154
1999,4609136,SW,5,100,,,,,
1999,4308965,CE,11,81,Y,Y,5.5,3,186
1999,4308974,CE,5,20,Y,Y,2.5,2.5,81
1999,4308964,CE,5,40,Y,Y,3,3,128
1999,4308963,CE,3,0,Y,Y,3.5,3,125
1999,4308962,NW,1,0,Y,Y,2,1.5,84
1999,4308985,CE,3,33,Y,Y,2.5,2,86
1999,4308972,CE,73,83,Y,Y,18,8,377
1999,4308888,SE,9,44,N,N,3,0,0
1997,4208872,CE,71,49,,,24.5,7,350
1999,4208758,CE,38,18,,,6,1.5,40
1997,4208758,CE,3,100,,,,,
1998,4208853,CE,32,18,,,,,
1999,4208853,CE,9,100,,,,,
1997,4208851,CE,28,50,,,8,2,65
1999,,,1,100,,,,,
1997,4208862,CE,18,55,N,N,22,22,315
1999,4208852,CE,71,38,Y,Y,22.84,5,230
1999,4208758,CE,64,43,Y,Y,21.99,2.5,80
1999,4208851,CE,69,49,Y,Y,22.83,5,190
1999,4208853,CE,66,43,Y,Y,20.283333,6.666665930000001,300
1999,4408812,CE,65,61,Y,Y,21,4.5,135
1999,,,4,100,,,,,
1999,4609167,SW,2,100,,,,,
1999,4508955,SE,12,91,N,,20,0,0
1999,4508955,SW,18,72,N,,19,0,0
1999,4508955,CE,15,80,Y,,27,0,0
1999,4508956,NE,18,88,N,,43,0,0
1999,4508956,SE,17,100,N,,31,0,0
1999,4508956,CE,12,100,N,,30,0,0
1999,4309033,CE,85,36,Y,,66.7,10.5,252
1999,4309043,CE,45,60,N,,2,0.5,30
1999,4309035,CE,38,26,N,Y,14,1.75,73
1999,4309043,SW,13,92,,,,,
1999,4309065,SW,47,61,,Y,24,7,288
1999,4409035,CE,14,71,Y,Y,32.5,40.5,1695
1999,4409027,CE,63,9,N,N,13.75,5,264
1999,4409038,CE,67,34,Y,N,17.25,13.5,520
1999,4409131,CE,73,20,N,N,14,21,650
1999,4409075,CE,72,20,N,Y,14.5,6,192
1999,4409055,CE,2,0,N,Y,2,1,60
1999,4409028,CE,46,23,N,Y,6.25,5.5,280
1999,4509015,CE,39,20,Y,Y,8.25,3,132
1999,4409064,CE,8,12,Y,Y,3,0.5,22
1999,4509034,CE,19,15,N,Y,7.5,2,90
1999,4509014,CE,32,21,Y,Y,6.5,2.5,120
1999,4409087,CE,36,8,Y,,14.5,4.5,204
1999,4409048,CE,38,28,N,Y,6.25,2,100
1999,4509034,CE,13,30,,Y,7,0,208
1999,4509036,CE,50,50,Y,Y,56,3,1143
1999,4509026,CE,20,25,N,N,6.5,2,96
1999,4509013,SW,4,100,Y,N,,,
1999,4509013,CE,52,25,Y,Y,12,5,250
1999,4409084,CE,33,15,Y,N,12.75,2.25,135
1999,4409028,SW,12,16,N,Y,,,
1999,4409141,CE,48,16,N,N,11,3.2,120
1999,4509035,CE,5,0,N,N,5.5,2,90
1999,4509037,CE,71,52,N,Y,42,0,643
1999,4509027,NW,98,51,Y,Y,72,0,1342
1999,,,8,87,,,,,
1999,,,7,85,,,,,
1999,,,9,88,,,,,
1999,,,9,88,,,,,
1999,,,9,77,,,,,
1999,,,8,100,,,,,
1999,,,9,100,,,,,
1999,,,5,80,,,,,
2000,4208851,SW,1,100,,,,,
2000,,,2,100,,,,,
1999,,,2,100,,,,,
1999,4508868,CE,56,60,,,14.5,5,300
1999,4608818,CE,7,42,N,Y,2,0.3,0
1999,4608818,CE,14,64,,,7,1.5,90
1999,4508883,CE,11,9,N,Y,2,0,0
1999,4508884,CE,75,40,N,,39,226,178
1999,4508836,CE,6,50,,Y,,,
1997,,,7,100,,,,,
1999,4308748,CE,25,84,Y,,23,2.97,0
1999,4308841,SE,17,70,,,,,
1999,4308748,CW,24,83,Y,,0,0,0
1999,4308817,CE,50,12,N,N,5.5,3.3,42
1999,4308817,CE,68,32,N,,,,
1999,4208883,CE,16,31,N,,2,0,30
1999,4308815,CW,49,14,N,N,5,4,120
1999,4308818,NE,12,50,N,N,2,0.5,6
1999,4208887,SE,44,4,N,N,3,2.5,128
1999,,,2,100,,,,,
2000,,,1,100,,,,,
1999,4308882,NW,1,100,,,,,
1999,4308882,NW,1,0,,,,,
1999,4408823,SE,1,100,,,,,
1999,4208984,CE,35,22,,,10,0,0
2000,,,4,50,,,,,
1999,4409115,CE,1,100,,,,,
2000,4308914,NE,1,100,,,,,
2000,4509038,CW,1,100,,,,,
1998,4508956,SE,10,0,Y,,7.75,6.25,300
1998,4509061,NE,28,46,Y,,13.75,5,200
1998,4508946,CE,17,35,Y,,12.25,9,420
1998,4508955,SW,20,0,Y,,15.75,9,360
1998,4508978,SW,24,20,Y,,17,7,280
1998,4508955,CW,52,21,Y,,25.75,18,720
1998,4508946,SE,24,8,Y,,8,7.5,350
1998,4508975,NW,28,10,Y,,10,7.5,300
1998,4508967,CE,18,22,,,10.25,6,270
1998,4509071,SE,18,16,Y,,8.25,7,160
1998,4508955,SE,14,21,,,,,
1999,4308862,NW,27,7,N,N,0.5,2,121
1999,4308872,SW,43,13,N,N,1.5,0,0
1999,4308868,CE,23,21,Y,Y,3,1,76
1999,4308961,SE,5,20,N,N,1.25,0,0
1999,4308961,CE,21,14,Y,Y,3.5,1,75
1999,4308971,CE,42,57,N,,6,1,37
1999,4308971,NE,3,100,,,1,0,0
1999,4308981,SW,35,71,Y,,8.75,0.75,39
1999,4308981,SE,41,51,Y,Y,4,0.75,33
1999,4308981,CE,36,58,,,6.25,0,0
1999,4308981,CW,27,81,Y,Y,5.25,4.5,182
1999,4609115,NE,43,6,N,,4,8,240
1999,4609115,CE,67,28,Y,Y,13.75,16,512
1999,4408935,CE,1,0,,,,,
1999,4308822,CE,63,73,,,,,
1999,4308814,CE,2,100,N,Y,,,
1999,4308814,NE,2,50,N,N,1,0.75,30
1999,4308824,SE,8,0,N,N,0.75,1.5,30
1999,4308823,SW,12,0,N,N,1,1.5,30
1999,4308813,NW,17,29,N,N,3.75,6,240
1999,4308825,CE,17,100,N,Y,10.5,0,0
1999,4308813,CE,15,73,N,Y,6,0,0
1998,,,8,100,,,,,
1999,,,1,100,,,,,
1998,4208883,SW,3,100,,,,,
1999,,,4,0,,,,,
1999,,,4,25,,,,,
1999,,,7,57,,,,,
1999,,,5,100,,,,,
1999,,,8,100,,,0,0,0
1999,4208887,CE,40,45,Y,Y,28.85,8.25,838
1999,4308822,CE,2,100,N,N,26,12.8,223
1999,4208882,NW,4,75,N,N,17,7.5,112.5
1999,4208882,NE,3,0,N,N,17.5,7,105
1999,4308815,SW,5,60,N,N,,,
1999,4308957,CW,1,100,,,,,
1999,4408861,CE,45,2,N,Y,12,2,12
1999,,,8,75,,,,,
1999,,,3,100,,,,,
1999,,,3,100,,,,,
2000,4308973,SW,1,100,,,,,
2000,4308837,NW,1,100,,,,,
1999,,,1,100,,,,,
2000,4508883,SE,1,0,,,,,
2000,4208976,CW,1,100,,,,,
2000,4308718,NE,2,100,,,,,
1999,,,1,100,,,,,
1999,4308814,SE,9,33,N,Y,,,
1999,4308812,SW,11,45,Y,Y,,,
1999,4308828,CW,80,33,N,N,30.25,9,230
1998,4308818,NE,13,61,,,,,
1999,4308828,CE,67,25,N,N,15.75,8.75,156
1999,4308818,CE,28,35,N,Y,20.5,2.5,41
1999,4208883,CE,69,63,N,Y,15.75,5.33,147
1998,4308835,CW,1,0,,,,,
1999,4308835,CW,1,0,,,,,
1999,,,4,100,,,,,
1999,,,8,100,,,,,
1999,4309073,NW,2,50,,,,,
1999,4309073,CE,10,60,Y,Y,10.5,0,57
2000,4508844,SW,1,100,,,,,
2000,,,2,100,,,,,
2000,4309131,NE,1,100,,,,,
2000,4208788,CE,1,100,,,,,
2000,4408718,CW,1,100,,,,,
1999,4308933,CE,13,23,Y,,3,3.25,70
1999,4308941,CE,23,52,Y,,,,
2000,4308913,CW,1,100,,,,,
2000,,,2,100,,,,,
2000,4308935,CE,1,100,,,,,
2000,4208965,NE,2,50,,,,,
2000,4308728,SE,1,100,,,,,
2000,4409254,CW,2,100,,,,,
1999,4509143,SE,1,100,,,,,
1999,4609241,CE,28,60,N,,5,1.5,84
2000,4308728,SE,1,100,,,,,
2000,4308862,SE,1,100,,,,,
2000,4308983,SE,1,100,,,,,
2000,4208788,SW,1,100,,,,,
2000,4408833,SW,1,100,,,,,
2000,4308728,SW,1,100,,,,,
1999,,,8,87,,,,,
2000,4508911,NW,1,0,,,,,
2000,4508945,CW,1,100,,,,,
2000,4308932,CE,1,100,,,,,
2000,4308938,NW,1,100,,,0,0,0
1998,4408725,CE,80,38,Y,N,25,23,137.7
1999,4408725,CE,26,30,Y,Y,16.5,16.5,68.6
1998,,,3,100,,,0,0,0
1999,4308952,CE,3,0,,,,,
1999,4208883,SW,72,63,Y,Y,22.5,6.6,187
1999,,,2,100,,,,,
1997,4308924,CE,21,52,N,N,9,1.5,60
1999,4408756,CE,83,42,,,4,0,0
1999,,,9,22,,,,,
1999,,,8,12,,,,,
2000,,,5,20,,,,,
1999,,,7,14,,,,,
2000,4208951,CE,1,100,,,,,
2000,4408826,SE,2,100,,,,,
2000,4308841,SE,1,100,,,,,
2000,,,3,33,,,,,
2000,4308915,SW,5,100,,,,,
2000,4208777,SW,1,100,,,,,
1997,4208862,NW,1,100,,,,,
2000,4509216,SW,2,100,,,,,
2000,,,3,33,,,,,
2000,4208985,NE,1,100,,,,,
2000,4308828,SE,1,0,,,,,
2000,4308946,SW,1,100,,,,,
2000,,,3,100,,,,,
2000,4308811,SE,1,100,,,,,
1999,,,6,100,,,,,
2000,4308946,SE,1,100,,,,,
2000,4208778,SW,1,100,,,,,
2000,4409062,CW,5,100,,,,,
1999,4308852,NW,75,44,,,7,1.1,46
1999,4308862,SE,28,60,,,8.5,1.6,52
1999,4308862,NW,20,25,,,1.5,0.2,8
1999,4308845,CE,44,18,,,5.5,3.75,240
1999,4308863,NE,46,41,,,4,3,122
1999,4308862,CW,80,46,,,7.5,2.05,69
1999,4308862,SW,54,35,,,3.5,0.30000000000000004,18
1999,4308847,CE,17,70,,,25.6,2.84,68.35
2000,4408735,CE,1,100,,,,,
2000,,,5,80,,,,,
2000,4509284,CE,1,0,,,,,
2000,4508911,NW,1,100,,,,,
2000,4508911,NW,1,100,,,,,
1995,4409183,CE,82,36,,,,,
2000,4508911,NW,1,100,,,,,
2000,4609136,CW,1,100,,,,,
2000,4208881,NW,5,60,,,,,
2000,4208862,SE,1,100,,,,,
2000,4208757,CW,1,100,,,,,
2000,4208982,CW,1,100,,,,,
2000,4308924,CW,1,0,,,,,
2000,,,2,50,,,,,
2000,4208788,NE,1,100,,,,,
2000,4308937,CW,1,100,,,,,
2000,4208953,SE,1,100,,,,,
2000,4308866,SE,1,100,,,,,
1999,,,1,100,,,,,
2000,,,1,100,,,,,
2000,4208986,CE,1,100,,,,,
2000,,,4,75,,,,,
1999,4208983,NE,1,100,,,,,
1999,4308926,SW,1,100,,,,,
1998,4208977,CE,1,100,,,,,
1999,4208977,CE,1,100,,,,,
1999,4509275,CE,69,13,N,N,6,0,0
1999,4509286,SE,63,6,N,N,5,0,0
1999,,,8,100,,,,,
1999,,,6,100,,,,,
1999,4408758,CE,56,50,N,Y,25,5.5,140
2000,4308914,CW,1,0,,,,,
1999,4308738,SE,1,100,,,,,
2000,,,7,85,,,,,
1999,4308833,CE,1,100,,,,,
1998,4508767,CE,23,4,N,N,4,0,0
1998,4508767,SW,24,4,N,N,4,0,0
1998,4308881,SE,60,18,N,N,5,0,0
1998,4308881,CE,82,54,N,Y,22,0,0
1998,,,3,100,,,,,
1998,4308788,CW,9,88,,,,,
1996,,,8,100,,,,,
1999,4409166,NW,2,50,,,,,
1996,4609038,CE,3,66,,,,,
1999,4308917,NW,32,65,Y,N,,,
1999,4308932,CE,9,44,,,2.5,10,74
2000,4308738,CE,1,100,,,,,
2000,4508945,CW,1,100,,,,,
2000,,,9,100,,,,,
2000,,,3,100,,,,,
2000,4208881,CE,2,100,,,,,
2000,,,7,100,,,2,0,0
2000,4509216,SE,1,100,,,,,
2000,,,2,100,,,,,
2000,4308848,CW,4,100,,,,,
2000,,,2,100,,,,,
2000,,,3,100,,,,,
2000,4509284,CE,3,33,,,,,
2000,4609136,SW,1,0,,,,,
2000,4609066,SW,55,41,,,3.5,2.5,72
2000,4609036,NE,60,20,N,N,10,0,611
2000,4609036,CE,46,17,N,N,3.5,0,30
2000,4609036,NW,36,19,N,N,3,0,8
2000,4609036,CW,19,0,N,N,2,0,6
2000,4609036,SE,39,5,N,N,5,0,25
2000,4308887,NE,1,0,,,,,
2000,4609136,SW,1,0,,,,,
2000,4308915,CW,2,100,,,,,
2000,4208788,NE,4,50,,,,,
2000,,,2,50,,,,,
2000,,,5,60,,,,,
2000,,,5,100,,,,,
2000,4208861,SW,1,100,,,,,
2000,,,3,100,,,,,
2000,4508768,NE,58,27,N,N,14,0,0
2000,4208788,NE,1,100,,,,,
2000,4509164,NW,17,82,,,,,
2000,4308841,CE,1,0,,,,,
2000,4208863,CE,1,100,,,,,
2000,4608926,CW,2,100,,,,,
2000,,,5,100,,,,,
2000,,,2,100,,,,,
2000,4308946,SE,1,100,,,,,
2000,4408865,SE,8,25,,,,,
2000,4408836,NW,3,66,,,,,
2000,4408982,SW,1,0,,,,,
2000,,,4,100,,,,,
2000,,,3,0,,,,,
2000,4408865,SW,11,18,,,16,0,110
2000,4408826,NW,4,50,,,,,
2000,4408837,SW,8,50,,,,,
2000,4308933,SW,1,100,,,,,
2000,4408845,SW,5,20,,,,,
2000,4408838,CW,1,0,,,,,
2000,4408836,NE,11,27,,,9,0,45
2000,4408848,SE,1,100,,,1,0,10
2000,4408838,SW,13,38,,,9,0,75
2000,4408837,NW,18,33,,,38,0,210
1997,4309086,CE,1,100,,,,,
2000,,,4,75,,,,,
1998,,,1,100,,,,,
1999,4408825,SE,5,100,,,,,
1999,,,5,100,,,,,
1999,,,4,100,,,,,
1999,4408825,CE,2,100,,,,,
1998,,,5,100,,,,,
1995,4408824,SW,4,100,,,,,
1995,,,1,100,,,,,
1996,,,1,100,,,,,
1997,,,1,100,,,,,
1998,,,1,100,,,,,
1999,,,1,100,,,,,
2000,,,1,100,,,,,
2000,4308878,NW,1,100,,,,,
2000,4308982,CW,1,100,,,,,
2000,4308872,NW,1,100,,,0,0,0
2000,4308822,NE,1,100,,,,,
2000,4309131,NW,15,73,,,,,
2000,4308814,CE,1,100,,,,,
2000,,,30,70,,,,,
2000,4609011,CW,69,46,Y,N,36,0,1323
1999,,,2,50,,,,,
1996,4308944,CE,1,100,,,,,
1995,4408825,NE,78,76,N,N,24,12,456
1997,4408835,SE,1,100,,,,,
1995,,,2,100,,,,,
1999,4408824,SW,2,100,,,,,
